/home/double/auto_encoder-object-detection/images/137.jpg,55,42,213,200
/home/double/auto_encoder-object-detection/images/138.jpg,105,56,215,166
/home/double/auto_encoder-object-detection/images/139.jpg,137,4,213,80
/home/double/auto_encoder-object-detection/images/140.jpg,21,74,191,244
/home/double/auto_encoder-object-detection/images/141.jpg,36,150,106,220
/home/double/auto_encoder-object-detection/images/142.jpg,68,172,124,228
/home/double/auto_encoder-object-detection/images/143.jpg,179,125,231,177
/home/double/auto_encoder-object-detection/images/144.jpg,191,61,247,117
/home/double/auto_encoder-object-detection/images/145.jpg,177,112,227,162
/home/double/auto_encoder-object-detection/images/146.jpg,9,110,63,164
/home/double/auto_encoder-object-detection/images/147.jpg,172,14,226,68
/home/double/auto_encoder-object-detection/images/148.jpg,84,141,142,199
/home/double/auto_encoder-object-detection/images/149.jpg,197,164,247,214
/home/double/auto_encoder-object-detection/images/150.jpg,66,3,128,65
/home/double/auto_encoder-object-detection/images/151.jpg,150,11,220,81
/home/double/auto_encoder-object-detection/images/152.jpg,143,11,209,77
/home/double/auto_encoder-object-detection/images/153.jpg,10,142,98,230
/home/double/auto_encoder-object-detection/images/154.jpg,84,141,180,237
/home/double/auto_encoder-object-detection/images/155.jpg,17,81,91,155
/home/double/auto_encoder-object-detection/images/156.jpg,69,21,121,73
/home/double/auto_encoder-object-detection/images/157.jpg,61,15,147,101
/home/double/auto_encoder-object-detection/images/158.jpg,180,95,250,165
/home/double/auto_encoder-object-detection/images/159.jpg,56,0,144,88
/home/double/auto_encoder-object-detection/images/160.jpg,2,75,106,179
/home/double/auto_encoder-object-detection/images/161.jpg,137,2,229,94
/home/double/auto_encoder-object-detection/images/162.jpg,120,109,238,227
/home/double/auto_encoder-object-detection/images/163.jpg,16,15,252,251
/home/double/auto_encoder-object-detection/images/164.jpg,69,0,139,70
/home/double/auto_encoder-object-detection/images/165.jpg,31,171,109,249
/home/double/auto_encoder-object-detection/images/166.jpg,1,97,121,217
/home/double/auto_encoder-object-detection/images/167.jpg,161,22,241,102
/home/double/auto_encoder-object-detection/images/168.jpg,126,76,228,178
/home/double/auto_encoder-object-detection/images/169.jpg,5,89,109,193
/home/double/auto_encoder-object-detection/images/170.jpg,9,105,95,191
/home/double/auto_encoder-object-detection/images/171.jpg,30,22,156,148
/home/double/auto_encoder-object-detection/images/172.jpg,15,71,119,175
/home/double/auto_encoder-object-detection/images/173.jpg,150,22,204,76
/home/double/auto_encoder-object-detection/images/174.jpg,128,135,180,187
/home/double/auto_encoder-object-detection/images/175.jpg,147,179,223,255
/home/double/auto_encoder-object-detection/images/176.jpg,82,181,142,241
/home/double/auto_encoder-object-detection/images/177.jpg,30,24,90,84
/home/double/auto_encoder-object-detection/images/178.jpg,92,116,170,194
/home/double/auto_encoder-object-detection/images/179.jpg,40,12,118,90
/home/double/auto_encoder-object-detection/images/180.jpg,117,196,173,252
/home/double/auto_encoder-object-detection/images/181.jpg,154,126,208,180
/home/double/auto_encoder-object-detection/images/182.jpg,118,35,190,107
/home/double/auto_encoder-object-detection/images/183.jpg,25,126,95,196
/home/double/auto_encoder-object-detection/images/184.jpg,12,160,82,230
/home/double/auto_encoder-object-detection/images/185.jpg,69,70,211,212
/home/double/auto_encoder-object-detection/images/186.jpg,91,156,167,232
/home/double/auto_encoder-object-detection/images/187.jpg,147,52,215,120
/home/double/auto_encoder-object-detection/images/188.jpg,98,167,154,223
/home/double/auto_encoder-object-detection/images/189.jpg,133,12,243,122
/home/double/auto_encoder-object-detection/images/190.jpg,108,21,190,103
/home/double/auto_encoder-object-detection/images/191.jpg,160,150,232,222
/home/double/auto_encoder-object-detection/images/192.jpg,3,0,69,66
/home/double/auto_encoder-object-detection/images/193.jpg,93,22,237,166
/home/double/auto_encoder-object-detection/images/194.jpg,14,173,68,227
/home/double/auto_encoder-object-detection/images/195.jpg,68,49,226,207
/home/double/auto_encoder-object-detection/images/196.jpg,18,64,134,180
/home/double/auto_encoder-object-detection/images/197.jpg,138,83,208,153
/home/double/auto_encoder-object-detection/images/198.jpg,183,40,253,110
/home/double/auto_encoder-object-detection/images/199.jpg,29,29,179,179
/home/double/auto_encoder-object-detection/images/200.jpg,80,82,222,224
/home/double/auto_encoder-object-detection/images/201.jpg,183,168,253,238
/home/double/auto_encoder-object-detection/images/202.jpg,109,131,223,245
/home/double/auto_encoder-object-detection/images/203.jpg,89,117,173,201
/home/double/auto_encoder-object-detection/images/204.jpg,4,87,144,227
/home/double/auto_encoder-object-detection/images/205.jpg,27,175,87,235
/home/double/auto_encoder-object-detection/images/206.jpg,90,89,158,157
/home/double/auto_encoder-object-detection/images/207.jpg,22,29,128,135
/home/double/auto_encoder-object-detection/images/208.jpg,179,20,245,86
/home/double/auto_encoder-object-detection/images/209.jpg,6,85,132,211
/home/double/auto_encoder-object-detection/images/210.jpg,8,34,164,190
/home/double/auto_encoder-object-detection/images/211.jpg,108,43,186,121
/home/double/auto_encoder-object-detection/images/212.jpg,161,10,239,88
/home/double/auto_encoder-object-detection/images/213.jpg,145,192,201,248
/home/double/auto_encoder-object-detection/images/214.jpg,28,44,96,112
/home/double/auto_encoder-object-detection/images/215.jpg,193,188,247,242
/home/double/auto_encoder-object-detection/images/216.jpg,108,121,238,251
/home/double/auto_encoder-object-detection/images/217.jpg,173,138,239,204
/home/double/auto_encoder-object-detection/images/218.jpg,182,18,232,68
/home/double/auto_encoder-object-detection/images/219.jpg,144,21,228,105
/home/double/auto_encoder-object-detection/images/220.jpg,6,65,62,121
/home/double/auto_encoder-object-detection/images/221.jpg,192,69,244,121
/home/double/auto_encoder-object-detection/images/222.jpg,18,142,86,210
/home/double/auto_encoder-object-detection/images/223.jpg,5,31,73,99
/home/double/auto_encoder-object-detection/images/224.jpg,100,193,154,247
/home/double/auto_encoder-object-detection/images/225.jpg,121,183,181,243
/home/double/auto_encoder-object-detection/images/226.jpg,191,79,247,135
/home/double/auto_encoder-object-detection/images/227.jpg,66,129,150,213
/home/double/auto_encoder-object-detection/images/228.jpg,35,3,123,91
/home/double/auto_encoder-object-detection/images/229.jpg,188,150,248,210
/home/double/auto_encoder-object-detection/images/230.jpg,36,63,108,135
/home/double/auto_encoder-object-detection/images/231.jpg,114,71,226,183
/home/double/auto_encoder-object-detection/images/232.jpg,10,100,72,162
/home/double/auto_encoder-object-detection/images/233.jpg,167,87,255,175
/home/double/auto_encoder-object-detection/images/234.jpg,134,35,196,97
/home/double/auto_encoder-object-detection/images/235.jpg,5,33,85,113
/home/double/auto_encoder-object-detection/images/236.jpg,170,144,226,200
/home/double/auto_encoder-object-detection/images/237.jpg,144,87,200,143
/home/double/auto_encoder-object-detection/images/238.jpg,142,172,208,238
/home/double/auto_encoder-object-detection/images/239.jpg,46,13,112,79
/home/double/auto_encoder-object-detection/images/240.jpg,59,3,131,75
/home/double/auto_encoder-object-detection/images/241.jpg,98,169,164,235
/home/double/auto_encoder-object-detection/images/242.jpg,131,107,233,209
/home/double/auto_encoder-object-detection/images/243.jpg,87,29,203,145
/home/double/auto_encoder-object-detection/images/244.jpg,159,108,249,198
/home/double/auto_encoder-object-detection/images/245.jpg,86,114,226,254
/home/double/auto_encoder-object-detection/images/246.jpg,34,75,162,203
/home/double/auto_encoder-object-detection/images/247.jpg,96,57,202,163
/home/double/auto_encoder-object-detection/images/248.jpg,34,193,90,249
/home/double/auto_encoder-object-detection/images/249.jpg,0,72,88,160
/home/double/auto_encoder-object-detection/images/250.jpg,151,131,237,217
/home/double/auto_encoder-object-detection/images/251.jpg,14,102,146,234
/home/double/auto_encoder-object-detection/images/252.jpg,31,59,133,161
/home/double/auto_encoder-object-detection/images/253.jpg,78,8,146,76
/home/double/auto_encoder-object-detection/images/254.jpg,138,12,234,108
/home/double/auto_encoder-object-detection/images/255.jpg,175,48,251,124
/home/double/auto_encoder-object-detection/images/256.jpg,78,57,152,131
/home/double/auto_encoder-object-detection/images/257.jpg,65,166,151,252
/home/double/auto_encoder-object-detection/images/258.jpg,164,83,234,153
/home/double/auto_encoder-object-detection/images/259.jpg,138,52,254,168
/home/double/auto_encoder-object-detection/images/260.jpg,17,22,81,86
/home/double/auto_encoder-object-detection/images/261.jpg,88,177,140,229
/home/double/auto_encoder-object-detection/images/262.jpg,61,84,159,182
/home/double/auto_encoder-object-detection/images/263.jpg,41,38,177,174
/home/double/auto_encoder-object-detection/images/264.jpg,78,76,148,146
/home/double/auto_encoder-object-detection/images/265.jpg,107,27,235,155
/home/double/auto_encoder-object-detection/images/266.jpg,84,15,176,107
/home/double/auto_encoder-object-detection/images/267.jpg,35,36,253,254
/home/double/auto_encoder-object-detection/images/268.jpg,177,41,253,117
/home/double/auto_encoder-object-detection/images/269.jpg,96,156,188,248
/home/double/auto_encoder-object-detection/images/270.jpg,178,68,252,142
/home/double/auto_encoder-object-detection/images/271.jpg,139,160,197,218
/home/double/auto_encoder-object-detection/images/272.jpg,180,108,234,162
/home/double/auto_encoder-object-detection/images/273.jpg,18,113,70,165
/home/double/auto_encoder-object-detection/images/274.jpg,120,16,234,130
/home/double/auto_encoder-object-detection/images/275.jpg,121,39,181,99
/home/double/auto_encoder-object-detection/images/276.jpg,62,161,130,229
/home/double/auto_encoder-object-detection/images/277.jpg,34,130,124,220
/home/double/auto_encoder-object-detection/images/278.jpg,151,105,243,197
/home/double/auto_encoder-object-detection/images/279.jpg,15,102,139,226
/home/double/auto_encoder-object-detection/images/280.jpg,67,27,143,103
/home/double/auto_encoder-object-detection/images/281.jpg,39,21,95,77
/home/double/auto_encoder-object-detection/images/282.jpg,4,157,90,243
/home/double/auto_encoder-object-detection/images/283.jpg,5,140,105,240
/home/double/auto_encoder-object-detection/images/284.jpg,104,6,160,62
/home/double/auto_encoder-object-detection/images/285.jpg,153,71,225,143
/home/double/auto_encoder-object-detection/images/286.jpg,74,56,176,158
/home/double/auto_encoder-object-detection/images/287.jpg,4,134,64,194
/home/double/auto_encoder-object-detection/images/288.jpg,148,96,248,196
/home/double/auto_encoder-object-detection/images/289.jpg,29,178,91,240
/home/double/auto_encoder-object-detection/images/290.jpg,138,0,216,78
/home/double/auto_encoder-object-detection/images/291.jpg,148,107,244,203
/home/double/auto_encoder-object-detection/images/292.jpg,171,17,227,73
/home/double/auto_encoder-object-detection/images/293.jpg,163,93,249,179
/home/double/auto_encoder-object-detection/images/294.jpg,128,194,186,252
/home/double/auto_encoder-object-detection/images/295.jpg,156,12,254,110
/home/double/auto_encoder-object-detection/images/296.jpg,86,161,138,213
/home/double/auto_encoder-object-detection/images/297.jpg,88,162,154,228
/home/double/auto_encoder-object-detection/images/298.jpg,110,165,172,227
/home/double/auto_encoder-object-detection/images/299.jpg,161,26,255,120
/home/double/auto_encoder-object-detection/images/300.jpg,14,12,70,68
/home/double/auto_encoder-object-detection/images/301.jpg,32,6,234,208
/home/double/auto_encoder-object-detection/images/302.jpg,4,177,76,249
/home/double/auto_encoder-object-detection/images/303.jpg,32,58,84,110
/home/double/auto_encoder-object-detection/images/304.jpg,19,104,127,212
/home/double/auto_encoder-object-detection/images/305.jpg,95,49,151,105
/home/double/auto_encoder-object-detection/images/306.jpg,141,20,193,72
/home/double/auto_encoder-object-detection/images/307.jpg,4,3,78,77
/home/double/auto_encoder-object-detection/images/308.jpg,65,44,155,134
/home/double/auto_encoder-object-detection/images/309.jpg,56,35,214,193
/home/double/auto_encoder-object-detection/images/310.jpg,192,6,252,66
/home/double/auto_encoder-object-detection/images/311.jpg,5,51,65,111
/home/double/auto_encoder-object-detection/images/312.jpg,170,132,224,186
/home/double/auto_encoder-object-detection/images/313.jpg,118,149,202,233
/home/double/auto_encoder-object-detection/images/314.jpg,121,53,199,131
/home/double/auto_encoder-object-detection/images/315.jpg,118,157,168,207
/home/double/auto_encoder-object-detection/images/316.jpg,196,121,252,177
/home/double/auto_encoder-object-detection/images/317.jpg,70,178,146,254
/home/double/auto_encoder-object-detection/images/318.jpg,81,184,135,238
/home/double/auto_encoder-object-detection/images/319.jpg,91,61,251,221
/home/double/auto_encoder-object-detection/images/320.jpg,87,166,151,230
/home/double/auto_encoder-object-detection/images/321.jpg,152,41,252,141
/home/double/auto_encoder-object-detection/images/322.jpg,191,110,253,172
/home/double/auto_encoder-object-detection/images/323.jpg,63,138,145,220
/home/double/auto_encoder-object-detection/images/324.jpg,122,143,190,211
/home/double/auto_encoder-object-detection/images/325.jpg,124,169,188,233
/home/double/auto_encoder-object-detection/images/326.jpg,7,63,197,253
/home/double/auto_encoder-object-detection/images/327.jpg,180,117,242,179
/home/double/auto_encoder-object-detection/images/328.jpg,160,189,220,249
/home/double/auto_encoder-object-detection/images/329.jpg,38,69,92,123
/home/double/auto_encoder-object-detection/images/330.jpg,70,97,132,159
/home/double/auto_encoder-object-detection/images/331.jpg,103,92,251,240
/home/double/auto_encoder-object-detection/images/332.jpg,71,186,125,240
/home/double/auto_encoder-object-detection/images/333.jpg,53,12,195,154
/home/double/auto_encoder-object-detection/images/334.jpg,13,100,69,156
/home/double/auto_encoder-object-detection/images/335.jpg,15,115,137,237
/home/double/auto_encoder-object-detection/images/336.jpg,132,183,190,241
/home/double/auto_encoder-object-detection/images/337.jpg,0,31,168,199
/home/double/auto_encoder-object-detection/images/338.jpg,36,35,166,165
/home/double/auto_encoder-object-detection/images/339.jpg,117,47,199,129
/home/double/auto_encoder-object-detection/images/340.jpg,194,129,248,183
/home/double/auto_encoder-object-detection/images/341.jpg,36,95,190,249
/home/double/auto_encoder-object-detection/images/342.jpg,17,31,71,85
/home/double/auto_encoder-object-detection/images/343.jpg,6,126,70,190
/home/double/auto_encoder-object-detection/images/344.jpg,26,166,114,254
/home/double/auto_encoder-object-detection/images/345.jpg,193,7,243,57
/home/double/auto_encoder-object-detection/images/346.jpg,73,48,199,174
/home/double/auto_encoder-object-detection/images/347.jpg,96,141,200,245
/home/double/auto_encoder-object-detection/images/348.jpg,40,42,168,170
/home/double/auto_encoder-object-detection/images/349.jpg,15,46,93,124
/home/double/auto_encoder-object-detection/images/350.jpg,61,30,241,210
/home/double/auto_encoder-object-detection/images/351.jpg,47,1,131,85
/home/double/auto_encoder-object-detection/images/352.jpg,39,22,131,114
/home/double/auto_encoder-object-detection/images/353.jpg,38,133,152,247
/home/double/auto_encoder-object-detection/images/354.jpg,120,155,180,215
/home/double/auto_encoder-object-detection/images/355.jpg,55,128,163,236
/home/double/auto_encoder-object-detection/images/356.jpg,55,100,183,228
/home/double/auto_encoder-object-detection/images/357.jpg,169,46,223,100
/home/double/auto_encoder-object-detection/images/358.jpg,71,164,153,246
/home/double/auto_encoder-object-detection/images/359.jpg,62,162,144,244
/home/double/auto_encoder-object-detection/images/360.jpg,15,4,145,134
/home/double/auto_encoder-object-detection/images/361.jpg,137,165,215,243
/home/double/auto_encoder-object-detection/images/362.jpg,105,88,243,226
/home/double/auto_encoder-object-detection/images/363.jpg,2,43,80,121
/home/double/auto_encoder-object-detection/images/364.jpg,82,6,230,154
/home/double/auto_encoder-object-detection/images/365.jpg,71,31,221,181
/home/double/auto_encoder-object-detection/images/366.jpg,56,87,156,187
/home/double/auto_encoder-object-detection/images/367.jpg,187,191,247,251
/home/double/auto_encoder-object-detection/images/368.jpg,34,87,160,213
/home/double/auto_encoder-object-detection/images/369.jpg,10,149,116,255
/home/double/auto_encoder-object-detection/images/370.jpg,70,7,180,117
/home/double/auto_encoder-object-detection/images/371.jpg,105,96,245,236
/home/double/auto_encoder-object-detection/images/372.jpg,69,140,171,242
/home/double/auto_encoder-object-detection/images/373.jpg,110,14,248,152
/home/double/auto_encoder-object-detection/images/374.jpg,138,157,232,251
/home/double/auto_encoder-object-detection/images/375.jpg,17,9,219,211
/home/double/auto_encoder-object-detection/images/376.jpg,36,25,174,163
/home/double/auto_encoder-object-detection/images/377.jpg,93,46,255,208
/home/double/auto_encoder-object-detection/images/378.jpg,75,29,145,99
/home/double/auto_encoder-object-detection/images/379.jpg,88,161,182,255
/home/double/auto_encoder-object-detection/images/380.jpg,50,26,162,138
/home/double/auto_encoder-object-detection/images/381.jpg,170,64,254,148
/home/double/auto_encoder-object-detection/images/382.jpg,39,155,113,229
/home/double/auto_encoder-object-detection/images/383.jpg,98,30,204,136
/home/double/auto_encoder-object-detection/images/384.jpg,107,145,207,245
/home/double/auto_encoder-object-detection/images/385.jpg,36,69,144,177
/home/double/auto_encoder-object-detection/images/386.jpg,54,54,244,244
/home/double/auto_encoder-object-detection/images/387.jpg,113,26,187,100
/home/double/auto_encoder-object-detection/images/388.jpg,176,74,252,150
/home/double/auto_encoder-object-detection/images/389.jpg,49,153,121,225
/home/double/auto_encoder-object-detection/images/390.jpg,10,122,90,202
/home/double/auto_encoder-object-detection/images/391.jpg,38,98,112,172
/home/double/auto_encoder-object-detection/images/392.jpg,66,105,122,161
/home/double/auto_encoder-object-detection/images/393.jpg,78,6,186,114
/home/double/auto_encoder-object-detection/images/394.jpg,92,154,186,248
/home/double/auto_encoder-object-detection/images/395.jpg,14,37,230,253
/home/double/auto_encoder-object-detection/images/396.jpg,142,197,192,247
/home/double/auto_encoder-object-detection/images/397.jpg,11,87,133,209
/home/double/auto_encoder-object-detection/images/398.jpg,8,157,72,221
/home/double/auto_encoder-object-detection/images/399.jpg,170,81,222,133
/home/double/auto_encoder-object-detection/images/400.jpg,193,178,247,232
/home/double/auto_encoder-object-detection/images/401.jpg,32,99,160,227
/home/double/auto_encoder-object-detection/images/402.jpg,40,52,148,160
/home/double/auto_encoder-object-detection/images/403.jpg,194,78,252,136
/home/double/auto_encoder-object-detection/images/404.jpg,163,32,213,82
/home/double/auto_encoder-object-detection/images/405.jpg,35,2,177,144
/home/double/auto_encoder-object-detection/images/406.jpg,52,50,120,118
/home/double/auto_encoder-object-detection/images/407.jpg,177,8,251,82
/home/double/auto_encoder-object-detection/images/408.jpg,177,196,229,248
/home/double/auto_encoder-object-detection/images/409.jpg,105,115,211,221
/home/double/auto_encoder-object-detection/images/410.jpg,2,86,64,148
/home/double/auto_encoder-object-detection/images/411.jpg,25,11,207,193
/home/double/auto_encoder-object-detection/images/412.jpg,189,61,243,115
/home/double/auto_encoder-object-detection/images/413.jpg,10,56,192,238
/home/double/auto_encoder-object-detection/images/414.jpg,176,63,248,135
/home/double/auto_encoder-object-detection/images/415.jpg,7,17,89,99
/home/double/auto_encoder-object-detection/images/416.jpg,31,81,101,151
/home/double/auto_encoder-object-detection/images/417.jpg,122,170,192,240
/home/double/auto_encoder-object-detection/images/418.jpg,153,110,251,208
/home/double/auto_encoder-object-detection/images/419.jpg,48,167,130,249
/home/double/auto_encoder-object-detection/images/420.jpg,105,110,167,172
/home/double/auto_encoder-object-detection/images/421.jpg,90,2,210,122
/home/double/auto_encoder-object-detection/images/422.jpg,185,12,245,72
/home/double/auto_encoder-object-detection/images/423.jpg,42,43,98,99
